,node,cluster
57,OIXV01000262.1::7235:47235,NA
58,USLB01000017.1::0:9684,NA
59,OIXL01001354.1::0:9684,NA
60,OIYP01000203.1::760:40760,25
61,OIWM01012423.1::0:3380,NA
62,UQRA01000039.1::157:24643,NA
63,SFIA01000061.1::0:15743,NA
64,SFEF01000056.1::0:24110,NA
65,OKUR01002359.1::0:5812,NA
66,OJAW01000601.1::157:24643,NA
67,OHZJ01003318.1::0:4361,NA
68,OMCU01004834.1::0:2931,NA
69,UMCU01013045.1::0:2242,NA
70,ULOS01040750.1::0:2407,NA
71,OMBP01005046.1::0:2880,NA
72,OHSA01006378.1::0:2064,NA
73,UQKC01000012.1::0:27803,NA
74,OLGB01000699.1::0:27803,NA
75,OHPL01001682.1::0:10902,NA
76,OHDN01001558.1::0:11512,NA
77,OOCH01007848.1::0:3981,NA
78,OGYX01001024.1::0:20860,29
79,OKRY01000002.1::70616:133751,NA
80,OJMG01000030.1::0:25840,NA
81,OGXH01017112.1::0:2246,NA
82,OWIO01002334.1::0:12588,NA
83,OGWY01001637.1::0:17215,NA
84,OOBK01005862.1::0:3408,32
85,OOAD01006748.1::0:3467,32
86,OGWJ01000129.1::0:11300,NA
87,OGWG01000020.1::0:25834,NA
88,UMKU01063696.1::0:16940,NA
89,UMBS01042600.1::0:16934,NA
90,OLPN01000011.1::6366:66509,NA
91,OGQU01000003.1::25483:65483,NA
92,OGQJ01000002.1::239625:279625,NA
93,OLSC01001071.1::0:28117,NA
94,OLRJ01006153.1::0:5928,NA
95,OGPU01002329.1::0:13691,NA
96,OGRB01008960.1::0:2345,NA
97,OGOU01008660.1::0:4739,NA
98,OGQS01006114.1::0:3415,NA
99,OGOT01003714.1::0:5518,NA
100,OJNP01015910.1::0:1684,NA
101,OHUU01013547.1::0:971,NA
102,USRS01000057.1::0:17116,NA
103,OGCQ01018889.1::0:2891,NA
104,URWE01000058.1::0:12588,NA
105,OFOU01001694.1::0:12588,NA
106,UMKJ01022961.1::0:17242,NA
107,UMJC01016771.1::0:3935,NA
108,UMGH01070711.1::0:19023,NA
109,UMDX01063648.1::0:24270,NA
110,UMDU01016085.1::0:24288,NA
111,ULQZ01003774.1::0:21719,NA
112,ULPZ01041384.1::0:20819,NA
113,PPYE01173955.1::0:3620,NA
114,OOCB01000350.1::22771:64769,NA
115,OMGH01000267.1::0:21058,NA
116,OLRP01002376.1::0:13075,NA
117,OLOK01000025.1::79517:105060,NA
118,OLNY01000249.1::22308:54117,NA
119,OLNM01001617.1::0:16243,NA
120,OLIX01004376.1::0:8358,NA
121,OLFY01000180.1::35220:75220,NA
122,OKRW01000829.1::821:29528,NA
123,OHAE01000251.1::20321:51302,NA
124,OGXH01000063.1::27321:52911,NA
125,OGOV01000484.1::0:24152,NA
126,OFSD01000128.1::39546:71191,NA
127,OFMV01000125.1::0:32807,NA
128,QZMI01000044.1::14836:68233,NA
129,OLRJ01000520.1::0:38353,NA
130,OLNN01001238.1::0:22033,NA
131,OGQH01000242.1::31227:71227,NA
132,OFMA01000333.1::0:36709,NA
133,UMEL01031124.1::60109:90567,3
134,ODAJ012158948.1::37259:77259,NA
135,ODAI013831656.1::29954:69954,NA
136,ULZQ01057469.1::0:3912,NA
137,OLQV01010140.1::0:3921,NA
138,UMIL01023904.1::0:2191,NA
139,OHSI01009436.1::0:1999,NA
140,OGUN01020554.1::0:2006,NA
141,OCHS01001863.1::0:4078,NA
142,UMHY01017307.1::0:2447,25
143,OCQO01006292.1::0:2254,25
144,OCHP01003779.1::0:2414,25
145,ULVA01048397.1::0:10193,25
146,OLOM01003837.1::0:8085,25
147,OLGE01002062.1::0:18714,25
148,OIZP01002380.1::0:8357,25
149,OIYY01000622.1::0:22167,25
150,OIYF01000823.1::0:10126,25
151,OIXL01000437.1::0:21472,25
152,OIXG01004307.1::0:8495,25
153,OIWU01004337.1::0:10160,25
154,OIWT01003196.1::0:15422,25
155,OCHN01008345.1::0:3822,25
156,OOCK01003546.1::0:4412,32
157,PPYE01739857.1::410:40410,NA
158,OIYU01003533.1::0:7671,NA
159,OHAH01000089.1::5355:45355,NA
160,OHAC01000344.1::5898:45898,NA
161,OGYI01000285.1::17038:57038,NA
162,OCPU01000145.1::0:43931,NA
163,OCPS01000164.1::33366:77528,NA
164,OBVG01000250.1::13037:57353,NA
165,UQFE01000010.1::0:33974,NA
166,OLNW01006929.1::0:6865,NA
167,OKRV01000700.1::0:20289,NA
168,OJMJ01000245.1::646:29613,NA
169,OCPP01003315.1::0:6247,NA
170,OBKV01001829.1::0:12692,NA
171,UMKM01015813.1::0:23956,NA
172,UMIA01058261.1::0:6341,NA
173,UMGH01027119.1::0:3652,NA
174,UMFV01036271.1::0:8272,NA
175,UMDY01022896.1::0:4156,NA
176,ULZN01026168.1::0:26594,NA
177,ULYY01037087.1::0:32756,NA
178,ULYX01032319.1::85393:125393,NA
179,SPHT01000057.1::0:20494,NA
180,QZLJ01000604.1::0:25083,NA
181,PVMN01000585.1::1324:41324,NA
182,OLRJ01000789.1::0:21257,NA
183,OLQE01000001.1::149739:189739,NA
184,OIYH01002046.1::0:10836,NA
185,OGRN01000271.1::21442:52152,NA
186,OFRY01002106.1::0:7305,NA
187,OFMU01000750.1::0:20519,NA
188,OCPT01001768.1::0:11360,NA
189,OBKS01000619.1::2034:32458,NA
190,ULUF01025346.1::0:14020,25
191,UMJJ01043011.1::0:9027,NA
192,QUCP01000001.1::197837:237837,NA
193,OLOE01000008.1::7897:47897,NA
194,OLNV01000050.1::7897:47897,NA
195,OHQZ01000021.1::65230:105230,NA
196,OHJX01000021.1::65230:105230,NA
197,OGZQ01000013.1::72495:112495,NA
198,OFMA01000023.1::63345:103345,NA
199,OBIA01000193.1::5776:45776,NA
200,ULWB01016529.1::0:1255,45
201,OMCQ01010952.1::0:1738,45
202,OJNW01022428.1::0:1233,45
203,OGPG01044255.1::0:826,45
204,OJMM01008753.1::0:3509,NA
205,OBLI01024687.1::0:2393,NA
206,OBCM01000792.1::0:2977,NA
207,ODXO01011239.1::0:2992,NA
208,OBAQ01014240.1::0:1893,NA
209,OLGZ01003708.1::0:5791,25
210,OJPW01002346.1::0:8113,46
211,OBXA01006025.1::0:3874,46
212,QZLX01002981.1::0:5791,46
213,OLRJ01005840.1::0:6256,46
214,OLNG01002040.1::0:7934,46
215,OGOE01003733.1::0:6061,46
216,OAWE01000505.1::0:6061,46
217,OAWD01001977.1::0:7351,46
218,OGON01001997.1::0:13130,46
219,OGYH01001097.1::5486:26588,NA
220,NVMY01000085.1::0:2976,NA
221,SZNZ01000394.1::0:6543,NA
222,NUSA01000164.1::0:4856,NA
223,NUNR01000045.1::0:22250,48
224,NUCC01000032.1::2818:23778,48
225,NVPO01000070.1::0:11792,48
226,NVPL01000094.1::0:20991,48
227,NVPH01000015.1::0:23592,48
228,NVPB01000035.1::0:29440,48
229,NVON01000004.1::0:29440,48
230,NVOM01000066.1::0:17009,48
231,NVOJ01000016.1::7471:44299,48
232,NVNY01000028.1::0:21366,48
233,NVJZ01000118.1::0:21364,48
234,NVIV01000075.1::0:11935,48
235,NVIR01000010.1::0:21370,48
236,NVIB01000039.1::0:29432,48
237,NVFX01000049.1::0:21069,48
238,NVFV01000004.1::0:29440,48
239,NVFR01000050.1::0:21363,48
240,NVFM01000055.1::0:13002,48
241,NVFK01000065.1::0:21370,48
242,NVEX01000118.1::0:17676,48
243,NUUM01000021.1::0:20991,48
244,NUUC01000096.1::0:24762,48
245,NUUA01000033.1::0:16924,48
246,NUTV01000076.1::0:20041,48
247,NUTR01000052.1::0:19467,48
248,NUTQ01000100.1::0:20103,48
249,NUSF01000198.1::0:9174,48
250,NURX01000043.1::0:15438,48
251,NURW01000043.1::0:24562,48
252,NURS01000043.1::0:24562,48
253,NURB01000058.1::0:23608,48
254,NUQT01000083.1::2149:31867,48
255,NUEZ01000179.1::0:16704,48
256,NUEF01000029.1::0:25311,48
257,NUDU01000026.1::0:29081,48
258,NUCT01000116.1::0:19453,48
259,NUCN01000021.1::0:21370,48
260,NUBZ01000033.1::16075:40918,48
261,NUBU01000036.1::0:21370,48
262,NUBJ01000085.1::0:9874,48
263,NUAR01000001.1::0:34069,48
264,NUAH01000051.1::0:17874,48
265,NUAG01000005.1::0:22055,48
266,NUAF01000013.1::3431:33150,48
267,LXLL01000090.1::0:19437,48
268,QZMK01000066.1::61731:101731,NA
269,OGPW01000625.1::0:27721,NA
270,NVFQ01000069.1::0:20229,48
271,NVEK01000325.1::0:5512,48
272,NUUZ01000276.1::0:5512,48
273,NUUG01000072.1::0:7614,48
274,NURA01000004.1::4836:33402,48
275,NUPG01000287.1::0:5512,48
276,NUDM01000126.1::0:5386,48
277,NUAJ01000061.1::0:20010,48
278,NTYF01000256.1::0:5512,48
279,NTVJ01000324.1::0:5512,48
280,LOQA01000193.1::0:10885,NA
281,LNKF01000017.1::0:33947,NA
282,LJKG01000002.1::0:38211,NA
283,PDBS01000001.1::2893343:2942086,NA
284,KE734720.1::1912612:1952612,NA
285,KE734694.1::1427837:1467837,NA
286,RDZU01000304.1::2988:42988,NA
287,PYOL01000023.1::9087:49087,NA
288,JZSN01000029.1::0:22270,NA
289,RDZO01000125.1::0:21175,NA
290,RDXX01000037.1::92599:128792,NA
291,RDXR01000114.1::1763:38573,NA
292,RDXL01000053.1::1075:43309,NA
293,JSWD01000079.1::0:12815,NA
294,JGI24730J26740_1002785::0:6926,NA
295,JGI12479J12853_1000758::0:16509,NA
296,JGI12479J12853_1000472::0:24942,NA
297,JGIcombinedJ13537_10017216::0:2256,NA
298,JGIcombinedJ13537_10015241::0:2444,NA
299,JGI1221J13441_10017216::0:2256,NA
300,JGI1221J13441_10015241::0:2444,NA
301,LV_Brine_h2_0102DRAFT_1014804::0:1592,NA
302,JGI1221J11331_1018050::0:1736,NA
303,JGI10211J34971_10026828::0:3913,NA
304,QMDR01000022.1::0:38999,NA
305,QMAU01000038.1::130066:169178,NA
306,HE972577.1::24824:50272,NA
307,Ga0334901_1000373::34062:63925,NA
308,Ga0334900_1000411::0:29231,NA
309,Ga0334899_1000311::33980:65722,NA
310,Ga0334898_1000417::0:29103,NA
311,Ga0326513_10169045::0:1870,NA
312,Ga0326511_10518002::0:1187,NA
313,Ga0315907_10004242::0:16209,NA
314,Ga0315906_10000968::14332:43639,NA
315,Ga0315906_10156737::0:2192,NA
316,Ga0315904_10168252::0:2195,NA
317,Ga0315909_10035026::0:4813,NA
318,Ga0315904_10008866::0:13234,NA
319,Ga0315902_10100125::0:3141,NA
320,Ga0315900_10039806::0:5093,NA
321,Ga0315899_10103510::0:2929,NA
322,Ga0315547_1014024::0:3831,NA
323,Ga0315552_1004266::0:8029,NA
324,Ga0315551_10000396::0:20084,NA
325,Ga0315545_1000152::33253:73253,NA
326,Ga0315549_1039687::0:2718,NA
327,Ga0315538_1001456::0:14089,NA
328,Ga0315291_10157272::0:2370,NA
329,Ga0315288_10096119::0:3397,NA
330,Ga0315293_10158252::0:1886,NA
331,Ga0315286_10894225::0:891,NA
332,NQSS01000010.1::36387:79302,NA
333,Ga0315296_10034508::0:3526,NA
334,Ga0315277_10114285::0:3027,NA
335,Ga0315284_10098167::0:3921,NA
336,Ga0315275_10019634::0:6905,NA
337,Ga0315314_1042389::0:2295,NA
338,Ga0315274_10109738::0:3570,NA
339,Ga0315288_10046402::0:5201,NA
340,Ga0315274_10071779::0:4579,NA
341,Ga0315291_10071679::0:3815,NA
342,Ga0315288_10051601::0:4893,NA
343,Ga0315281_10010190::0:12965,NA
344,Ga0315274_10030477::0:7462,NA
345,Ga0309993_1394::0:36876,75
346,Ga0307445_10003722::0:8178,NA
347,Ga0315538_1012384::0:3333,NA
348,Ga0307443_1019482::0:2637,NA
349,Ga0307445_10000931::0:16246,NA
350,Ga0307422_1014089::0:3321,NA
351,Ga0315552_1002173::0:11673,NA
352,Ga0315551_10004038::0:10292,NA
353,Ga0315547_1003284::0:10641,NA
354,Ga0315544_1008539::0:5629,NA
355,Ga0315543_1013195::0:4879,NA
356,Ga0315541_1014776::0:4204,NA
357,Ga0315539_1012494::0:4968,NA
358,Ga0307437_1012684::0:3757,NA
359,Ga0307426_1012430::0:4274,NA
360,Ga0307422_1009454::0:4280,NA
361,Ga0318466_10599779::0:2156,NA
362,Ga0307249_10602045::0:2295,NA
363,Ga0318466_10402816::0:2981,NA
364,Ga0307249_10359385::0:3498,NA
365,Ga0318466_10264500::0:4222,NA
366,Ga0307249_10286863::0:4222,NA
367,Ga0318466_10130520::0:7886,NA
368,Ga0307249_10140333::0:7873,NA
369,Ga0318466_10119009::0:8607,NA
370,Ga0307249_10097582::0:10938,NA
371,Ga0318466_10067981::0:14610,NA
372,Ga0307249_10072613::0:14333,NA
373,Ga0318466_10014511::21730:52680,NA
374,Ga0307249_10014718::21730:52696,NA
375,Ga0318466_10000980::133116:196607,NA
376,Ga0307249_10001143::0:59696,NA
377,Ga0311359_10000475::37865:61713,NA
378,Ga0311358_10026886::0:7295,NA
379,Ga0302268_1000069::37865:59906,NA
380,Ga0302202_10087530::0:1828,NA
381,Ga0302190_10026585::0:3057,NA
382,Ga0311363_10108925::0:3760,NA
383,Ga0311346_10099400::0:3736,NA
384,Ga0311345_10020197::0:9456,NA
385,Ga0311344_10003957::1253:23826,NA
386,Ga0311343_10022999::0:8615,NA
387,Ga0311342_10015074::0:10440,NA
388,Ga0311341_10009018::0:10655,NA
389,Ga0302280_1016440::0:3758,NA
390,Ga0302197_10007059::0:9250,NA
391,Ga0302194_10000545::1280:23853,NA
392,Ga0302191_10004257::0:8598,NA
393,Ga0302188_10002893::0:12215,NA
394,Ga0302186_10011546::0:4934,NA
395,Ga0302185_10002282::0:12733,NA
396,Ga0311337_10000469::0:29678,NA
397,Ga0302173_10000153::6329:36293,NA
398,Ga0272444_10000520::11374:40350,NA
399,Ga0272443_10004990::0:13996,NA
400,Ga0272441_10000152::5685:45685,NA
401,Ga0268285_1007124::0:3834,NA
402,Ga0268282_1006794::0:3822,NA
403,Ga0268279_1006991::0:4586,NA
404,Ga0265596_1005108::0:5124,NA
405,Ga0265594_1013960::0:3816,NA
406,Ga0265592_1004844::0:4586,NA
407,Ga0310690_10016392::0:8877,NA
408,Ga0265301_10009039::0:9077,NA
409,Ga0310696_10000226::56495:95493,NA
410,Ga0265299_10000026::56209:96209,NA
411,Ga0310696_10000014::237425:277425,NA
412,Ga0265299_10000013::256644:296644,NA
413,Ga0265298_10022705::0:6999,NA
414,JGI10211J14876_10002294::0:8104,NA
415,Ga0265293_10010003::0:13410,NA
416,OGXP01001271.1::0:22051,NA
417,Ga0256826_1004708::0:7883,NA
418,Ga0256824_10003251::0:6238,NA
419,Ga0310695_10016009::0:9908,NA
420,Ga0256407_10015328::0:9908,NA
421,ONBJ01000039.1::0:21448,NA
422,Ga0310695_10000027::152087:192087,NA
423,Ga0256407_10000015::156768:196768,NA
424,UMFV01006398.1::4459:44459,29
425,Ga0326511_10072638::0:3036,NA
426,Ga0256405_10002175::0:31175,NA
427,Ga0256405_10001335::0:67135,NA
428,Ga0256404_1000435::0:28483,NA
429,Ga0255346_1002764::0:21628,NA
430,Ga0255344_1004704::0:13624,NA
431,Ga0255340_1017044::0:5001,NA
432,Ga0247841_10101716::0:2369,NA
433,Ga0247840_10046050::0:3521,NA
434,Ga0247839_1054103::0:2249,NA
435,Ga0247832_1054266::0:2054,NA
436,Ga0268279_1003218::0:7658,NA
437,Ga0247720_100913::0:7343,NA
438,Ga0310691_10011549::0:8894,NA
439,Ga0247608_10018672::0:6523,NA
440,Ga0310691_10022695::0:6229,NA
441,Ga0247608_10006171::0:12695,NA
442,ONPN01000025.1::4593:44593,NA
443,Ga0310691_10001770::0:31416,NA
444,Ga0247608_10000881::0:29817,NA
445,Ga0310697_10013464::0:7515,NA
446,Ga0310691_10000326::0:20487,NA
447,Ga0247609_10001344::0:29731,NA
448,Ga0247608_10000258::39069:79069,NA
449,PGYG01000016.1::16181:51588,NA
450,Ga0246095_100491::0:35090,NA
451,Ga0233415_10022696::0:2507,NA
452,Ga0233413_10019842::0:2507,NA
453,Ga0233412_10022709::0:2498,NA
454,PVMS01125434.1::0:20271,NA
455,PVMK01000322.1::0:20271,NA
456,Ga0255055_10011223::0:5406,NA
457,Ga0233411_10005248::0:3658,NA
458,Ga0233410_10002276::0:5250,NA
459,Ga0228536_1000035::234303:274303,NA
460,Ga0228535_1000052::234303:274303,NA
461,Ga0232063_1066949::0:5350,NA
462,Ga0226835_1001835::0:10223,NA
463,Ga0232067_101444::0:4419,NA
464,Ga0232065_101409::0:4724,NA
465,Ga0232064_102481::0:3017,NA
466,Ga0232063_1107708::0:18373,NA
467,Ga0232062_1191029::0:20701,NA
468,Ga0226835_1000002::1186891:1226891,NA
469,Ga0224506_10012101::0:4932,NA
470,Ga0224501_10000129::22637:62637,NA
471,Ga0222691_1000337::0:17347,NA
472,Ga0222689_1000201::0:24212,NA
473,Ga0222676_1000495::0:12525,NA
474,Ga0222674_1000055::60307:83569,NA
475,Ga0222664_1002017::0:6492,NA
476,Ga0222663_1000046::495:40495,NA
477,Ga0222662_1000629::2634:25896,NA
478,Ga0222655_1000019::0:38294,NA
479,Ga0222654_1000245::0:37939,NA
480,Ga0222653_1000439::0:23089,NA
481,Ga0222633_1000296::0:25960,NA
482,Ga0222632_1000212::890:39622,NA
483,Ga0216346_10115203::0:2018,NA
484,Ga0214508_1001487::0:20792,NA
485,Ga0326597_10004507::0:19607,NA
486,Ga0214472_10000952::0:34114,NA
487,Ga0209508_1009317::0:3908,NA
488,Ga0212125_1008894::0:3895,NA
489,Ga0209493_1003385::0:5577,NA
490,Ga0268252_1010724::0:3419,NA
491,Ga0209463_1008081::0:4328,NA
492,LV_Brine_h2_0102DRAFT_1012994::0:1739,NA
493,Ga0209414_1027853::0:1774,NA
494,LV_Brine_h2_0102DRAFT_1000587::0:12435,NA
495,JGIcombinedJ13537_10001227::0:10987,NA
496,JGI1221J13441_10001227::0:10987,NA
497,Ga0209414_1000624::0:17125,NA
498,Ga0212118_10000081::0:36283,NA
499,Ga0209410_1000025::0:36283,NA
500,Ga0255347_1002475::0:26112,NA
501,Ga0255346_1008112::0:9558,NA
502,Ga0255341_1016193::0:5304,NA
503,Ga0255340_1004289::0:13994,NA
504,Ga0209407_1002598::0:16747,NA
505,Ga0315901_10088660::0:2890,NA
506,Ga0209358_10065309::0:2102,NA
507,Ga0315906_10014132::0:9129,NA
508,Ga0315903_10009231::0:11959,NA
509,Ga0315902_10000492::24353:64650,NA
510,Ga0315901_10000388::41085:65896,NA
511,JGI25912J50252_10017951::0:2279,NA
512,Ga0209354_10002575::0:7677,NA
513,Ga0209353_10001686::0:12481,NA
514,JGI25908J49247_10002159::0:6281,NA
515,Ga0272448_1045012::0:3433,NA
516,Ga0209225_1001104::0:20020,NA
517,Ga0209542_10000107::179287:208526,NA
518,Ga0209542_10000107::0:28767,NA
519,JGIcombinedJ43158_10000048::64464:104464,NA
520,JGI24146J20443_1000090::12033:52033,NA
521,Ga0209430_1000109::12048:52048,NA
522,Ga0209125_1000038::175766:215766,NA
523,Ga0212120_1006459::0:4970,NA
524,Ga0209823_100197::0:4502,NA
525,Ga0209394_1004703::0:5525,NA
526,Ga0209080_1004796::0:4957,NA
527,MPMN01000015.1::325:40325,NA
528,Ga0209022_1001029::8699:31052,NA
529,MPNB01000042.1::0:20130,NA
530,MKWU01002078.1::0:20130,NA
531,JGIcombinedJ30088_10000934::10602:30939,NA
532,JGI24797J26694_1000349::0:20126,NA
533,JGI24796J26693_1000392::0:20126,NA
534,JGI24795J26692_1000280::0:20126,NA
535,JGI24794J26673_10000406::0:20126,NA
536,JGI24793J26633_1000363::0:20126,NA
537,JGI24792J26632_1000402::10602:30939,NA
538,Ga0209754_1001029::10622:31109,NA
539,Ga0209544_1000689::0:20266,NA
540,Ga0209543_1000942::10624:31101,NA
541,Ga0209022_1000628::22768:43255,NA
542,Ga0209021_1000998::10600:30935,NA
543,Ga0209020_1001012::10600:30935,NA
544,Ga0209520_10000377::0:22541,NA
545,Ga0209002_10012055::0:6464,NA
546,Ga0209728_1000115::40456:72966,NA
547,Ga0209318_1002891::0:7821,NA
548,Ga0209000_1008253::0:4117,NA
549,Ga0302246_1000236::27998:55339,NA
550,Ga0302245_1000813::0:23701,NA
551,Ga0302243_1000185::30810:66045,NA
552,Ga0302242_1000905::0:25405,NA
553,Ga0302241_1000469::10915:37185,NA
554,Ga0208822_1000502::0:25258,NA
555,Ga0307928_10011919::0:6206,NA
556,Ga0208461_1007758::0:6340,NA
557,Ga0222640_1016167::0:1819,NA
558,Ga0208279_1105625::0:767,NA
559,JGI20207J14881_1000008::44809:82836,NA
560,Ga0299906_10003795::0:12432,NA
561,Ga0207933_1000001::96650:136650,NA
562,JGI20207J14881_1000004::5626:46765,NA
563,Ga0207933_1000001::173959:262875,NA
564,JGI25330J36431_1002131::0:4709,NA
565,Ga0207869_1004427::0:4166,NA
566,Ga0207865_102821::0:9373,NA
567,UGGS01000001.1::1367625:1407625,NA
568,JGI25329J36429_1000237::0:32778,NA
569,JGI25328J35697_1000350::0:27062,NA
570,Ga0207866_1000461::13037:53037,NA
571,Ga0207865_100292::13037:53037,NA
572,JGI12531J12852_10000008::212712:252712,NA
573,JGI12291J13898_1000019::212716:252716,NA
574,Ga0207829_100045::212742:252742,NA
575,Ga0207814_100026::12522:52522,NA
576,JGI26049J44785_1000251::0:23492,NA
577,Ga0207747_1004907::0:5345,NA
578,Ga0207756_100233::7126:27543,NA
579,Ga0207732_100227::2744:23161,NA
580,Ga0207719_100097::0:20007,NA
581,LIST01000005.1::182203:222203,NA
582,Ga0207718_100042::0:38215,NA
583,JGI12316J15310_10000015::2099296:2139296,NA
584,JGI12316J15309_10000277::0:21237,NA
585,Ga0207422_1002635::0:22635,NA
586,PWHL01000056.1::0:24430,NA
587,Ga0207421_10002006::0:25732,NA
588,Ga0247835_1004447::0:12248,NA
589,Ga0207193_1082284::0:3057,NA
590,Ga0307993_1000393::0:15074,NA
591,Ga0194121_10000202::77824:105066,NA
592,Ga0209296_1000146::39766:61115,NA
593,Ga0194117_10029909::0:3410,NA
594,RFGV01000536.1::0:7110,NA
595,Ga0194125_10010099::0:12952,NA
596,Ga0194113_10002011::0:27852,NA
597,Ga0194125_10042511::0:4589,NA
598,Ga0194112_10042148::0:4688,NA
599,Ga0194111_10035860::0:4589,NA
600,Ga0194110_10036097::0:4688,NA
601,Ga0193753_10000252::2308:42308,NA
602,Ga0193753_10000047::74695:114129,NA
603,Ga0318466_10043691::0:22085,NA
604,Ga0307249_10043258::0:22793,NA
605,Ga0257091_10006771::5145:34014,NA
606,Ga0257090_10003651::4976:44976,NA
607,Ga0257089_10003139::4976:44976,NA
608,Ga0257077_10003924::4969:44969,NA
609,Ga0257076_10008111::0:21925,NA
610,Ga0216342_10007982::4976:25980,NA
611,Ga0216341_10002808::4976:44976,NA
612,Ga0216340_10008246::0:22096,NA
613,Ga0216339_10007106::0:21925,NA
614,Ga0187911_10083769::0:4663,NA
615,Ga0187909_10055481::0:5953,NA
616,Ga0187908_10020961::0:13709,NA
617,Ga0187908_10012336::0:20220,NA
618,Ga0257091_10686855::0:1134,NA
619,Ga0257090_10751396::0:1048,NA
620,Ga0216342_10496206::0:1047,NA
621,Ga0187908_10775522::0:1013,NA
622,Ga0187907_11313900::0:727,NA
623,Ga0216340_10009831::0:20990,NA
624,ULKB01025449.1::0:15551,3
625,ODQJ01000737.1::0:19551,3
626,Ga0318466_10000423::188583:228583,NA
627,Ga0307249_10000495::28969:68969,NA
628,Ga0302102_10088301::0:2802,NA
629,Ga0257091_10001247::0:39828,NA
630,Ga0216340_10004649::0:39828,NA
631,Ga0187910_10003995::0:39248,NA
632,Ga0187903_10071077::0:3393,NA
633,Ga0318466_10062127::0:15922,NA
634,Ga0307249_10061520::0:16680,NA
635,Ga0302102_10087249::0:2826,NA
636,Ga0257091_10017464::0:16020,NA
637,Ga0257090_10023214::0:12316,NA
638,Ga0257089_10016689::0:14352,NA
639,Ga0257077_10020410::0:14761,NA
640,Ga0257076_10020927::0:13026,NA
641,Ga0216347_10053479::0:3040,NA
642,Ga0216346_10008096::0:11330,NA
643,Ga0216345_10014249::0:7480,NA
644,Ga0216342_10021883::0:11042,NA
645,Ga0216341_10015006::0:13580,NA
646,Ga0216340_10015915::0:15966,NA
647,Ga0216339_10017613::0:12994,NA
648,Ga0187911_10059564::0:6003,NA
649,Ga0187910_10056567::0:7092,NA
650,Ga0187909_10052910::0:6168,NA
651,Ga0187908_10049549::0:7092,NA
652,Ga0187907_10051473::0:7092,NA
653,Ga0187903_10020226::0:7092,NA
654,Ga0187902_10024218::0:6729,NA
655,Ga0187901_10065090::0:3493,NA
656,Ga0302102_10058193::0:3736,152
657,Ga0187911_10029273::0:10409,152
658,Ga0187902_10010885::0:10977,152
659,Ga0187901_10059185::0:3708,152
660,Ga0318466_10483525::0:2568,3
661,Ga0307249_10534884::0:2526,3
662,Ga0257091_10209862::0:2484,3
663,Ga0257090_10058120::0:6057,3
664,Ga0257089_10111668::0:3431,3
665,Ga0257077_10064926::0:5965,3
666,Ga0216342_10098603::0:3322,3
667,Ga0216341_10082380::0:3431,3
668,Ga0216340_10085500::0:4058,3
669,Ga0187911_10101867::0:4050,3
670,Ga0187908_10132347::0:3426,3
671,Ga0187907_10221207::0:2468,3
