,node,cluster
95,Ga0163150_10022731::0:5688,NA
96,Ga0163144_10054183::0:7059,NA
97,MIAW01000175.1::0:5984,21
98,MIAT01000025.1::0:26459,21
99,MIAN01000063.1::0:26869,21
100,Ga0209728_1006204::0:4278,21
101,Ga0154487_1175::0:5984,21
102,Ga0154417_1025::0:26459,21
103,Ga0154388_1063::0:26869,21
104,Ga0139362_1034758::0:4325,NA
105,Ga0139311_1019054::0:4325,NA
106,Ga0247727_10001031::23769:67794,NA
107,NJGA01000060.1::0:19967,2
108,Ga0190285_1000021::3924:28251,2
109,Ga0172373_10002071::6716:31398,2
110,Ga0172371_10001068::0:29934,2
111,Ga0129299_1000718::0:20063,6
112,Ga0123353_10000497::0:36803,2
113,NODE_136_length_118458_cov_58.806846::48100:88100,24
114,Ga0209723_1000257::49706:89706,24
115,Ga0209613_1000098::26385:66385,24
116,Ga0209313_1000078::48371:88371,24
117,Ga0123335_1000166::48367:88367,24
118,Ga0123332_1000065::21457:61457,24
119,Ga0123330_1000049::26482:66482,24
120,Ga0335074_10021010::0:9208,6
121,Ga0116180_1000208::0:20005,NA
122,Ga0116179_1007044::0:7084,NA
123,Ga0208459_1000194::39706:79706,26
124,Ga0208459_1000046::6112:46112,26
125,Ga0208458_1000172::0:39321,26
126,Ga0208040_1000004::38180:78180,26
127,Ga0116174_10001906::0:18585,26
128,Ga0116172_10000189::0:31059,26
129,Ga0209720_1005037::0:8251,27
130,Ga0209409_1004496::0:8251,27
131,Ga0209204_1000903::0:30303,27
132,Ga0116167_1006080::0:8151,27
133,Ga0116166_1006242::0:8141,27
134,Ga0116165_1004988::0:8151,27
135,Ga0209719_1001424::0:27481,6
136,Ga0116159_1001590::0:23985,6
137,Ga0172371_10005406::0:18928,2
138,Ga0172369_10000568::34545:55226,2
139,Ga0172368_10000508::34546:55225,2
140,Ga0116153_10001232::0:25237,6
141,Ga0182017_10006260::0:8755,17
142,Ga0187868_1000164::5987:45987,17
143,Ga0187864_10000441::1851:41851,17
144,Ga0187856_1000282::8401:47482,17
145,Ga0187848_10000173::13645:53645,17
146,Ga0116126_1000252::7519:44012,17
147,Ga0311344_10081220::0:3785,NA
148,Ga0311342_10035745::0:6028,NA
149,Ga0187888_1012522::0:4869,NA
150,Ga0116122_1005191::0:5436,NA
151,Ga0208937_1000012::85626:125626,17
152,Ga0208821_1000410::7276:34470,17
153,Ga0208820_1000207::28659:55848,17
154,Ga0208191_1000016::109743:149743,17
155,Ga0208188_1000089::17347:57347,17
156,Ga0187891_1000699::0:31970,17
157,Ga0187888_1000272::0:26599,17
158,Ga0187885_10001345::95:27386,17
159,Ga0187880_1000216::22567:49412,17
160,Ga0187877_1000976::0:31080,17
161,Ga0187868_1000187::0:26970,17
162,Ga0187864_10000978::8232:29603,17
163,Ga0187862_10001490::0:24300,17
164,Ga0187860_1000945::0:26599,17
165,Ga0187858_10002090::0:20986,17
166,Ga0187856_1000666::91:30065,17
167,Ga0187852_1000708::0:34954,17
168,Ga0187848_10000519::0:34954,17
169,Ga0181536_10001598::91:26449,17
170,Ga0116136_1000511::0:22221,17
171,Ga0116126_1000731::95:22758,17
172,Ga0116122_1000346::0:26841,17
173,Ga0116118_1000111::2430:42430,17
174,Ga0116114_1000051::8796:48796,17
175,Ga0116110_1000284::7597:32133,17
176,Ga0209296_1000207::1719:41719,6
177,Ga0209190_1003630::0:10214,NA
178,Ga0133913_10745712::0:2557,NA
179,Ga0114970_10007914::0:7554,NA
180,SMLU01000001.1::1685353:1725353,6
181,RDZR01000037.1::0:32192,9
182,Ga0335398_10008614::0:12033,9
183,Ga0209491_10009362::0:12057,9
184,Ga0209390_10009059::0:12066,9
185,Ga0105055_10010420::0:11624,9
186,Ga0105054_10011161::0:11257,9
187,Ga0105053_10010378::0:11624,9
188,Ga0335398_10002164::4972:31708,6
189,Ga0209491_10002670::4972:31285,6
190,Ga0209390_10002218::5140:34787,6
191,Ga0224530_1000712::0:20146,6
192,Ga0209101_1002021::0:14071,6
193,Ga0172371_10007641::0:15322,6
194,Ga0105055_10003100::0:20084,6
195,Ga0105054_10003925::2147:22611,6
196,Ga0105053_10003103::0:20084,6
197,Ga0315281_10002556::0:25211,17
198,Ga0302275_10013289::0:7262,17
199,Ga0302270_10026337::0:4446,17
200,Ga0224534_1004191::0:5794,17
201,Ga0187893_10002448::12711:40782,17
202,Ga0187892_10006427::0:17451,17
203,Ga0184636_1001917::0:5368,17
204,Ga0184631_10002681::0:4889,17
205,Ga0163150_10016446::0:7237,17
206,Ga0315285_10001281::0:20061,6
207,Ga0209358_10000909::0:24808,6
208,Ga0192647_100593::0:25362,6
209,JGI20133J14441_1000821::0:20018,NA
210,Ga0080006_1130488::22737:62737,NA
211,Ga0311301_10007085::0:20005,8
212,Ga0307416_100000056::71054:107434,8
213,Ga0307408_100001027::1075:21465,8
214,Ga0247831_1006672::0:13454,8
215,Ga0207874_1001191::0:27295,8
216,Ga0207193_1003895::0:23271,8
217,Ga0180217_1001358::0:27487,8
218,Ga0163152_10000095::116665:137144,8
219,Ga0116149_1005536::0:11773,8
220,Ga0116149_1001514::413:27878,8
221,Ga0123519_10003852::20:24626,6
222,Ga0207433_10011833::0:13191,6
223,Ga0078972_1002222::35539:65546,NA
224,Ga0123519_10002165::0:25176,NA
225,Ga0078972_1002058::44199:69642,NA
226,Ga0123519_10002912::0:28689,6
227,Ga0078972_1001225::44603:84603,NA
228,Ga0335395_10002877::0:10691,9
229,Ga0222672_1002033::0:4926,9
230,Ga0222672_1000841::0:10066,9
231,Ga0222671_1000612::0:10078,9
232,Ga0222663_1000763::0:9061,9
233,Ga0222662_1001651::0:10051,9
234,Ga0222653_1000552::0:21200,9
235,Ga0222633_1001504::0:12170,9
236,Ga0222632_1001235::0:10078,9
237,Ga0212090_10016044::0:9920,9
238,Ga0209512_1007885::0:8055,9
239,Ga0209187_1003664::0:12512,9
240,Ga0194136_1002538::0:8911,9
241,Ga0123337_10010688::0:8050,9
242,Ga0114957_1008207::0:7921,9
243,Ga0114953_1004684::0:9115,9
244,Ga0079204_10003429::0:9159,9
245,Ga0079203_1003918::0:9159,9
246,Ga0075117_1004382::0:7335,9
247,Ga0209172_10019378::0:4989,NA
248,Ga0073934_10032306::0:4989,NA
249,LNAA02000020.1::1247368:1287368,6
250,LMXM01000006.1::114224:154224,6
251,JGI12104J13512_1001147::0:20415,6
252,Ga0302246_1000265::6661:46661,6
253,Ga0212093_1001507::30297:65026,6
254,Ga0208735_100277::0:21137,6
255,Ga0116143_10004694::0:12821,6
256,Ga0101944_10001040::0:33850,6
257,Ga0073934_10006729::0:16493,6
258,Ga0212093_1005353::0:18476,NA
259,Ga0209381_1003086::0:18476,NA
260,Ga0101944_10001646::0:31777,NA
261,Ga0073932_1012808::0:6699,NA
262,Ga0212093_1002541::10451:40198,8
263,Ga0209381_1001371::10451:40198,8
264,Ga0101944_10001029::36398:66145,8
265,Ga0073932_1001650::0:27531,8
266,Ga0212093_1000066::165052:205052,6
267,Ga0209381_1000015::343379:383379,6
268,Ga0073932_1000010::141325:181325,6
269,Ga0335075_10005163::0:20090,6
270,Ga0335074_10002776::0:21616,6
271,Ga0212123_10000314::129703:164551,6
272,Ga0209171_10000726::0:32032,6
273,Ga0073928_10003099::0:26872,6
274,Ga0315280_10002853::0:20020,6
275,Ga0116184_10002336::0:16760,6
276,Ga0116114_1000183::0:20004,6
277,Ga0070741_10010395::0:17605,6
278,Ga0209581_1000448::47295:87295,17
279,Ga0187890_10000932::0:21269,17
280,Ga0187888_1000712::6326:35259,17
281,Ga0187881_10002900::0:15382,17
282,Ga0187872_10002874::0:14607,17
283,Ga0187866_1003085::0:12889,17
284,Ga0187861_10003992::0:12624,17
285,Ga0187861_10003258::0:14515,17
286,Ga0187854_10004425::0:10596,17
287,Ga0187853_10002523::0:15152,17
288,Ga0187850_10005396::0:9695,17
289,Ga0187850_10005082::0:10101,17
290,Ga0182014_10004534::0:15861,17
291,Ga0181527_1004139::0:12552,17
292,Ga0181517_10000122::0:20053,17
293,Ga0116134_1001495::0:11821,17
294,Ga0272448_1000001::393117:433117,6
295,Ga0118733_100000760::24309:64309,6
296,Ga0070727_10000568::0:38676,6
297,JGI20225J20221_1000566::100275:120545,8
298,Ga0247839_1007705::0:11685,8
299,Ga0247837_1009246::0:11931,8
300,Ga0247836_1006222::0:13396,8
301,Ga0247835_1004730::0:11598,8
302,Ga0136449_100023994::0:15263,8
303,SXOF01000258.1::2563:22826,2
304,SXGT01586149.1::2563:22826,2
305,LLYT01000084.1::0:9887,2
306,Ga0315280_10014676::0:9122,2
307,Ga0265293_10002578::14059:35800,2
308,Ga0207831_100347::0:17920,2
309,Ga0116156_10007383::0:8823,2
310,PLTP01000022.1::0:11908,8
311,JGI12531J12852_10001656::0:10590,8
312,Ga0268360_1002449::0:14549,8
313,Ga0247832_1007396::0:11469,8
314,Ga0209719_1004578::0:11144,8
315,Ga0209718_1004480::0:11615,8
316,Ga0209573_1000319::23864:63864,8
317,Ga0187880_1001826::0:16760,8
318,Ga0182743_1003992::0:11412,8
319,Ga0116159_1005751::0:9860,8
320,Ga0326727_10024456::0:11418,6
321,Ga0302320_10013328::0:17195,6
322,Ga0255353_1001237::0:14692,6
323,Ga0212092_1006093::0:10204,6
324,Ga0212092_1003531::0:14956,6
325,Ga0209719_1003502::0:14144,6
326,Ga0209605_1005374::0:9933,6
327,Ga0209578_10001813::0:18969,6
328,Ga0209101_1003157::0:10204,6
329,Ga0209101_1001830::0:14956,6
330,Ga0208357_1002034::0:13946,6
331,Ga0207433_10014954::0:11148,6
332,Ga0187872_10004132::0:11104,6
333,Ga0187848_10003559::0:11310,6
334,Ga0116186_1003584::0:13121,6
335,Ga0116161_1004008::0:12712,6
336,Ga0116159_1004080::0:12611,6
337,Ga0114974_10003600::0:11654,6
338,Ga0078972_1015855::0:11369,6
339,Ga0070741_10010622::0:17311,6
340,Ga0208609_100002::281988:321988,6
341,Ga0208459_1000278::21061:61061,6
342,Ga0208458_1001044::0:24580,6
343,UWYT01000181.1::3681:43681,6
344,Ga0315900_10019041::0:8040,6
345,Ga0315900_10012059::0:10667,6
346,Ga0311361_10017047::0:13703,6
347,Ga0311358_10012738::0:11776,6
348,Ga0302253_1002416::0:9342,6
349,Ga0256845_1003279::0:11088,6
350,Ga0255811_10070471::0:8108,6
351,Ga0209743_1000045::8797:48797,6
352,Ga0209718_1005509::0:9974,6
353,Ga0209339_1000030::7759:47759,6
354,Ga0209338_1000170::0:20016,6
355,Ga0209150_1000518::0:11348,6
356,Ga0209149_1000030::53047:93047,6
357,Ga0187858_10006625::0:10352,6
358,Ga0163150_10009990::0:10363,6
359,Ga0163144_10035752::0:9317,6
360,Ga0116182_1006703::0:9497,6
361,Ga0116172_10007394::0:8461,6
362,Ga0065185_10000132::0:20025,6
363,Ga0056121_1000384::0:10895,6
364,PLTX01000084.1::0:8835,17
365,Ga0326728_10020230::0:12742,17
366,Ga0326727_10053964::0:6229,17
367,Ga0302320_10034963::0:9411,17
368,Ga0209591_10011289::0:9538,17
369,Ga0208872_1000960::0:18969,17
370,Ga0208455_1001744::0:6709,17
371,Ga0208189_1001119::0:12391,17
372,Ga0187884_10003971::0:11158,17
373,Ga0187878_1006992::0:7798,17
374,Ga0187876_1004594::0:8711,17
375,Ga0187869_10003550::0:11384,17
376,Ga0187860_1005067::0:9640,17
377,Ga0182027_10007453::0:16106,17
378,Ga0181533_1009992::0:7524,17
379,Ga0181524_10012297::0:6785,17
380,Ga0181520_10012313::0:11029,17
381,Ga0172375_10018779::0:8075,17
382,Ga0172370_10016753::0:7588,17
383,Ga0116188_1003592::0:11299,17
384,Ga0116166_1007555::0:7083,17
385,Ga0116134_1004001::0:6906,17
386,Ga0116130_1002284::0:9779,17
387,Ga0116108_1001654::0:11320,17
388,Ga0116102_1001008::0:10711,17
389,Ga0105044_10019533::0:9076,17
390,Ga0070740_10006285::0:10511,17
391,Ga0070739_10010569::0:8881,17
392,Ga0007854_10003625::0:9340,17
393,Ga0268357_102118::0:10065,8
394,Ga0183096_1003369::0:9712,8
395,Ga0182027_10021997::0:8502,17
396,Ga0163159_1004852::0:9385,8
397,Ga0160425_1003222::0:12170,8
398,Ga0116174_10007030::0:8386,8
399,Ga0116148_1015087::0:5387,8
400,Ga0070399_1005882::0:9375,8
401,Ga0056914_10006730::0:5481,8
402,Ga0007827_10000587::0:11490,8
403,JGI2065J20421_1002653::0:9650,8
404,Ga0335081_10096923::0:4398,8
405,Ga0307412_10024933::0:3698,8
406,Ga0209643_1004226::0:6819,8
407,Ga0164296_1015346::0:5248,8
408,Ga0133913_10384836::0:3709,8
409,Ga0105340_1005801::0:5042,8
410,EMG_10004793::0:22376,8
411,SXGT01835074.1::0:8032,6
412,Ga0315899_10019905::0:7127,6
413,Ga0311363_10020816::0:11565,6
414,Ga0311022_13169387::0:3764,6
415,Ga0302319_10018991::0:12501,6
416,Ga0302251_1001844::0:11600,6
417,Ga0302250_1002885::0:9939,6
418,Ga0302140_10008060::0:13148,6
419,Ga0255812_10127107::0:7842,6
420,Ga0255354_1001861::0:11536,6
421,Ga0255343_1009288::0:7815,6
422,Ga0255341_1013682::0:6040,6
423,Ga0208197_1008003::0:6526,6
424,Ga0187892_10014686::0:8694,6
425,Ga0187889_10006404::0:8853,6
426,Ga0187880_1008849::0:6805,6
427,Ga0187864_10009485::0:6656,6
428,Ga0187860_1008978::0:6649,6
429,Ga0172375_10020822::0:7511,6
430,Ga0137716_10049551::0:4196,6
431,Ga0117933_1001725::0:6998,6
432,Ga0116190_1008855::0:6085,6
433,Ga0116189_1009941::0:5933,6
434,Ga0116174_10006077::0:9167,6
435,Ga0116173_1004917::0:9544,6
436,Ga0116161_1008507::0:7540,6
437,Ga0116161_1007979::0:7903,6
438,Ga0116160_1007527::0:8039,6
439,Ga0116144_10009401::0:7880,6
440,Ga0114931_10021005::0:7273,6
441,Ga0078972_1016664::0:10803,6
442,Ga0075018_10001930::0:7029,6
443,Ga0073934_10023697::0:6230,6
444,Ga0065184_10000796::0:7778,6
445,Ga0056140_10000653::0:8495,6
446,OGCI01005770.1::0:5464,6
447,JGI24187J35170_1000030::11230:51230,6
448,JGI24108J20142_1002018::0:3629,6
449,Ga0315298_1015991::0:8039,6
450,Ga0308419_1006240::0:6940,6
451,Ga0308417_1000225::0:34798,6
452,Ga0307370_100795::0:5641,6
453,Ga0255347_1028470::0:4162,6
454,Ga0255347_1007158::0:11744,6
455,Ga0255346_1006233::0:11791,6
456,Ga0255345_1006181::0:11831,6
457,Ga0255343_1004726::0:13200,6
458,Ga0255342_1004151::0:15146,6
459,Ga0255341_1004385::0:14892,6
460,Ga0255340_1005439::0:11617,6
461,Ga0247823_10011684::0:6872,6
462,Ga0209719_1004171::0:12107,6
463,Ga0209428_1006610::0:4092,6
464,Ga0209407_1011605::0:5563,6
465,Ga0209033_1002780::0:9442,6
466,Ga0209018_1000172::11027:51027,6
467,Ga0208461_1012309::0:4336,6
468,Ga0207874_1005323::0:8821,6
469,Ga0207433_10034259::0:6044,6
470,Ga0194134_10011630::0:6721,6
471,Ga0187894_10012071::0:7134,6
472,Ga0187893_10054240::0:4012,6
473,Ga0187893_10044481::0:4646,6
474,Ga0184625_10002858::0:7525,6
475,Ga0163153_10013909::0:7298,6
476,Ga0137716_10022777::0:8753,6
477,Ga0116174_10004051::0:11751,6
478,Ga0116166_1007947::0:6825,6
479,Ga0116165_1004895::0:8265,6
480,Ga0116161_1003269::0:14545,6
481,Ga0116160_1004071::0:12404,6
482,Ga0116159_1007942::0:7836,6
483,Ga0105050_10014659::0:7838,6
484,Ga0056139_10000133::0:25909,6
485,DIVR01000055.1::45051:65988,6
486,DFYC01000140.1::0:20063,6
487,ORMF011118087.1::0:4995,17
488,Ga0208105_1003119::0:4179,8
489,Ga0187888_1012477::0:4878,17
490,Ga0182027_10087636::0:3778,17
491,Ga0133913_10102654::0:7658,8
492,Ga0116160_1004901::0:10906,8
493,Ga0114959_10008016::0:7532,8
494,Ga0079957_1009593::0:7401,8
495,Ga0182021_10022898::0:7384,17
496,DDUP01000178.1::0:16036,8
497,DDQZ01000046.1::86137:116726,8
498,Ga0335075_10008953::0:15313,6
499,Ga0247841_10005476::0:20022,6
500,DHGR01000083.1::0:7968,6
501,DCUT01000059.1::0:25255,6
502,RHHS01000035.1::3639:25343,2
503,CP019454.1::3295676:3317203,2
504,MFPR01000006.1::39057:79057,36
505,MFPQ01000139.1::27520:49087,36
506,Ga0209343_10017306::0:7741,36
507,Ga0156236_106::39057:79057,36
508,Ga0156027_1139::27520:49087,36
509,C687J26845_10014111::0:3708,36
510,MGVL01000024.1::361:40361,17
511,MGVK01000020.1::79391:119391,17
512,MGVJ01000002.1::207:24435,17
513,MGVE01000018.1::383:40383,17
514,MGUZ01000019.1::383:40383,17
515,MGUY01000004.1::0:5578,17
516,Ga0208977_1000068::79552:119552,17
517,Ga0208968_1000063::79552:119552,17
518,Ga0208961_1000281::411:24949,17
519,Ga0208958_1001211::387:26922,17
520,Ga0208953_1000054::79552:119552,17
521,Ga0208373_1001760::0:25908,17
522,Ga0208321_1000009::184693:224693,17
523,Ga0187870_1001299::0:23586,17
524,Ga0156565_124::361:40361,17
525,Ga0156515_120::79391:119391,17
526,Ga0156496_1002::207:24435,17
527,Ga0156442_118::383:40383,17
528,Ga0156389_119::383:40383,17
529,Ga0156361_1004::0:5578,17
530,Ga0116104_1000007::127415:167415,17
531,Ga0103682_10000077::59761:97866,17
532,C687J26660_1000086::0:30629,17
533,C687J26609_1000112::385:30085,17
534,C687J26609_1000051::22726:53758,17
535,RHHN01000007.1::0:38248,2
536,KI301973.1::293271:343336,2
537,Ga0209518_1000107::32533:72533,21
538,FPBV01000001.1::2198:42198,2
539,CP026363.1::4753808:4804811,2
540,BJOD01000049.1::0:30973,2
541,RHHV01000005.1::0:20056,2
542,Ga0134091_1001678::0:16725,2
543,Ga0065721_10050166::0:22615,2
544,BJMH01000054.1::0:22751,2
545,BCRP01000027.1::0:33154,2
546,Ga0222419_100633::0:24535,2
547,Ga0206102_1000160::0:24698,2
548,Ga0068707_1018161::0:4104,2
549,AUXO014986615.1::0:12363,2
550,BJYW01000031.1::6555:38029,2
551,AURB01000127.1::29389:58037,2
552,Ga0315276_10055645::0:3905,2
553,Ga0228536_1002977::0:8148,2
554,Ga0228535_1004549::0:8148,2
555,Ga0207869_1001742::0:9990,2
556,Ga0207867_1002357::0:10432,2
557,Ga0207866_1004091::0:8072,2
558,Ga0207865_103241::0:8177,2
559,Ga0181520_10022621::0:7057,2
560,Ga0172382_10063696::0:3610,2
561,Ga0172375_10033795::0:5369,2
562,Ga0134092_1007204::0:5339,2
563,Ga0082212_10027904::0:6508,2
564,AOBR01000150.1::0:9809,2
