,node,cluster
90,Ga0163144_10092604::0:4868,8
91,SOHZ01000153.1::400:21185,8
92,SMSL01000017.1::40299:76697,8
93,RFIB01000355.1::0:19559,8
94,PPCM01000534.1::10454:30750,8
95,PJQE01000085.1::0:12302,8
96,NSJQ01000014.1::40265:76664,8
97,MHDQ01000291.1::0:16115,8
98,JRYO01000126.1::0:10489,8
99,JGI24730J26740_1001304::0:12948,8
100,Ga0335078_10006196::0:17718,8
101,Ga0316608_1000370::0:22408,8
102,Ga0315298_1002932::0:27826,8
103,Ga0315291_10003285::0:20933,8
104,Ga0315279_10001006::26285:49089,8
105,Ga0315279_10000861::0:37583,8
106,Ga0315277_10000153::75570:115570,8
107,Ga0311301_10011409::0:28105,8
108,Ga0307929_1001062::527:23032,8
109,Ga0307513_10007056::0:14604,8
110,Ga0307430_1000198::38616:58978,8
111,Ga0272428_1000188::13096:53096,8
112,Ga0272380_10001773::10219:46706,8
113,Ga0265298_10000375::44574:66914,8
114,Ga0255428_1109::0:19919,8
115,Ga0255422_1167::0:14975,8
116,Ga0255370_1104::0:19921,8
117,Ga0255367_1120::0:19920,8
118,Ga0209749_1002254::0:13428,8
119,Ga0209607_1002063::0:16356,8
120,Ga0209544_1000395::26657:63301,8
121,Ga0209543_1000036::166836:204366,8
122,Ga0209022_1000067::0:35397,8
123,Ga0208197_1002937::0:14283,8
124,Ga0208197_1000380::0:31976,8
125,Ga0207193_1003343::6943:27134,8
126,Ga0194127_10003787::0:19048,8
127,Ga0194126_10005358::0:18896,8
128,Ga0194038_1000082::0:39107,8
129,Ga0156295_1291::0:16115,8
130,Ga0137385_10001899::0:17698,8
131,Ga0137379_10002961::0:15812,8
132,Ga0136449_100019890::0:17234,8
133,Ga0130025_1168771::0:10515,8
134,Ga0116186_1004943::0:10687,8
135,Ga0116184_10004716::0:10687,8
136,Ga0116184_10003564::0:12666,8
137,Ga0114931_10001159::12568:33429,8
138,Ga0075111_1000885::0:13974,8
139,Ga0074199_1000050::240118:276387,8
140,Ga0070706_100001791::0:22248,8
141,Ga0315294_10003512::0:17105,8
142,Ga0272448_1006598::0:12485,8
143,Ga0247727_10002628::5648:40747,8
144,ALWD01000002.1::120170:175390,8
145,URHK01000024.1::21763:54240,3
146,SESU01000001.1::13784:53784,3
147,MDVT01000006.1::107592:130697,3
148,LJSS01000024.1::4904:27121,3
149,LFRM01398873.1::0:25688,3
150,LACM01000001.1::105511:192579,3
151,KI912609.1::2833474:2885484,3
152,Ga0310040_1000586::0:30895,3
153,Ga0272380_10002995::0:30895,3
154,Ga0256841_1000092::58796:96385,3
155,Ga0256839_1002895::0:18463,3
156,Ga0255347_1004342::0:17263,3
157,Ga0255346_1002397::0:23786,3
158,Ga0255345_1002438::0:23784,3
159,Ga0255344_1002262::0:23784,3
160,Ga0255343_1002172::0:23786,3
161,Ga0255342_1002354::0:23784,3
162,Ga0255341_1003582::0:17263,3
163,Ga0255340_1002152::0:23786,3
164,Ga0212117_1001329::0:10314,3
165,Ga0212093_1001100::0:39213,3
166,Ga0209810_1000183::125198:165198,3
167,Ga0209608_1000235::18471:58471,3
168,Ga0209479_1002416::0:13167,3
169,Ga0209478_1001353::0:18569,3
170,Ga0209407_1001956::0:20322,3
171,Ga0209313_1001631::0:13843,3
172,Ga0209289_100452::0:21461,3
173,Ga0209276_100300::43283:83582,3
174,Ga0208824_1001210::0:23774,3
175,Ga0208461_1001229::0:23710,3
176,Ga0208198_1001212::0:23774,3
177,Ga0207432_10149::655:22144,3
178,Ga0207430_10159::0:27809,3
179,Ga0190305_1000339::0:11600,3
180,Ga0153798_10003757::0:24205,3
181,Ga0153798_10002871::0:28591,3
182,Ga0134104_1001185::0:24207,3
183,Ga0134101_1001073::0:24202,3
184,Ga0134097_1000671::0:32209,3
185,Ga0130025_1191730::100:40710,3
186,Ga0116190_1001172::0:23602,3
187,Ga0116189_1000964::0:23602,3
188,Ga0116188_1001158::0:23602,3
189,Ga0116147_1001709::0:23602,3
190,Ga0101945_1001130::0:30668,3
191,Ga0101943_1001232::0:24389,3
192,Ga0101943_1000217::108830:129300,3
193,Ga0101941_1000367::43277:83576,3
194,Ga0074251_102842::0:14547,3
195,Ga0074195_1001228::0:30806,3
196,Ga0073933_1001866::0:19365,3
197,Ga0073360_118::0:48648,3
198,Ga0072335_10068495::1137:21369,3
199,Ga0070740_10003274::0:17483,3
200,Ga0070739_10000485::40768:76100,3
201,FQZM01000016.1::0:20029,3
202,FNGL01000031.1::0:16448,3
203,DFNJ01000032.1::129538:169538,3
204,CP003029.1::1319694:1359694,3
205,CP001785.1::971878:1011878,3
206,AGIV01000001.1::511960:551960,3
207,SELU01000077.1::0:24269,8
208,RSCN01000022.1::82016:116132,8
209,RHGL01000087.1::0:22334,8
210,QBMJ01000006.1::0:35059,8
211,PYIY01000124.1::0:37041,8
212,PYFY01000083.1::0:17650,8
213,PYER01000120.1::0:17864,8
214,PXOH01000009.1::113501:156333,8
215,OFET01000321.1::0:39683,8
216,NNBV01000498.1::0:25961,8
217,NNBU01000044.1::355:48875,8
218,MTAX01000070.1::0:29417,8
219,MTAV01000248.1::0:24999,8
220,MPMS01000021.1::0:23960,8
221,MKWU01003093.1::0:22843,8
222,LXNJ01001238.1::0:15526,8
223,LUHJ01000076.1::2540:44781,8
224,LUHI01000056.1::230109:270109,8
225,LSZA01000019.1::0:20712,8
226,LN886402.1::5090:65229,8
227,LJZR01000039.1::0:35382,8
228,LAYT01000238.1::0:24780,8
229,KI928194.1::222156:291950,8
230,KI913950.1::0:51533,8
231,JXCB01000007.1::807912:862937,8
232,JQFA01000004.1::1097812:1165781,8
233,JHEG02000059.1::1613618:1653618,8
234,JH930357.1::631263:671263,8
235,JGIcombinedJ30088_10002881::0:16304,8
236,JGI24797J26694_1000053::0:21190,8
237,JGI24796J26693_1000004::120710:144407,8
238,JGI24794J26673_10001174::0:16304,8
239,JGI24793J26633_1000069::38102:61347,8
240,JGI24792J26632_1000911::0:18901,8
241,JGI12519J13273_1000109::0:27539,8
242,JGI12322J13274_1000059::0:37009,8
243,JGI12278J13113_1000090::0:29668,8
244,HLSNC_1000429::0:33978,8
245,Ga0335397_10005912::0:15895,8
246,Ga0315549_1003328::0:14422,8
247,Ga0315294_10002350::0:20712,8
248,Ga0315293_10002394::0:18016,8
249,Ga0315289_10006589::0:17044,8
250,Ga0315280_10005453::0:18097,8
251,Ga0315274_10009732::0:13867,8
252,Ga0308405_1002817::0:7890,8
253,Ga0308394_1002179::0:8597,8
254,Ga0308393_1002745::0:7236,8
255,Ga0272447_1000115::27917:57044,8
256,Ga0224723_1000866::0:19748,8
257,Ga0214472_10000318::22055:61828,8
258,Ga0212126_1002024::0:14588,8
259,Ga0212093_1005935::0:16390,8
260,Ga0209902_100074::145448:185448,8
261,Ga0209810_1002959::0:18863,8
262,Ga0209754_1001071::0:30131,8
263,Ga0209724_1001943::0:18147,8
264,Ga0209724_1001915::0:18372,8
265,Ga0209614_1001911::0:14588,8
266,Ga0209611_10029457::0:5506,8
267,Ga0209591_10007906::0:11618,8
268,Ga0209512_1002370::0:20238,8
269,Ga0209511_1001885::0:17890,8
270,Ga0209490_10006000::0:11026,8
271,Ga0209381_1003450::0:16390,8
272,Ga0209181_10014405::0:9777,8
273,Ga0209100_1000881::0:22899,8
274,Ga0209021_1000281::44649:67902,8
275,Ga0209020_1001858::0:18933,8
276,Ga0208979_100108::30643:94147,8
277,Ga0208477_100150::0:36313,8
278,Ga0208353_100126::0:36313,8
279,Ga0208218_1000138::0:42416,8
280,Ga0196964_10000911::0:15971,8
281,Ga0187877_1001595::0:22813,8
282,Ga0187858_10001593::0:22936,8
283,Ga0187854_10001491::0:22948,8
284,Ga0187849_1002941::0:15572,8
285,Ga0180438_10007688::0:13953,8
286,Ga0180437_10007884::0:13718,8
287,Ga0169931_10013090::0:11383,8
288,Ga0169931_10002832::0:25270,8
289,Ga0116229_10016240::0:10017,8
290,Ga0116227_10009220::0:18044,8
291,Ga0116186_1003604::0:13076,8
292,Ga0116151_10003386::0:14306,8
293,Ga0105049_10013091::0:9445,8
294,Ga0101944_10002990::0:25118,8
295,Ga0081535_100354::0:36138,8
296,Ga0081526_100173::0:42347,8
297,Ga0076930_100094::65791:134654,8
298,Ga0076929_100478::0:34891,8
299,Ga0073932_1004520::0:16368,8
300,Ga0070741_10006670::0:24590,8
301,Ga0070739_10002782::0:22718,8
302,Ga0070738_10003600::0:19979,8
303,Ga0049072_1000226::1421:41421,8
304,Ga0008838_100525::0:33982,8
305,Ga0008837_100446::0:33982,8
306,Ga0008836_100069::0:48856,8
307,Ga0008835_100111::52343:103522,8
308,GL501404.1::1582191:1634295,8
309,GL501401.1::0:38490,8
310,FO818640.1::3884575:3924575,8
311,DS989861.1::39922:93973,8
312,DOVO01000393.1::0:20001,8
313,DORF01000299.1::0:20296,8
314,DOJB01000121.1::3628:24417,8
315,DOIX01000376.1::0:20840,8
316,DNYY01000468.1::0:20058,8
317,DNOZ01000405.1::0:21192,8
318,DNOY01000503.1::0:9635,8
319,DNOY01000156.1::0:10007,8
320,DNOW01000855.1::0:18907,8
321,DNOV01000432.1::0:21934,8
322,DNGJ01000486.1::0:38194,8
323,DHVZ01000031.1::2059:36232,8
324,CP028914.1::1732716:1772716,8
325,CP020114.1::4015526:4055526,8
326,CP019636.1::4887538:4952737,8
327,CP007203.2::3435270:3477129,8
328,CP003945.1::731854:797252,8
329,CP003943.1::3031419:3071419,8
330,CP003659.1::4732450:4772450,8
331,CP003633.1::0:80346,8
332,CP003549.1::4226718:4266718,8
333,CP003548.1::3280504:3332106,8
334,CP000240.1::584712:624712,8
335,CP000239.1::869279:909279,8
336,BJCE01000048.1::2133:28165,8
337,BDUC01000011.1::88919:141245,8
338,BA000019.2::1707817:1752269,8
339,AXZO01000001.1::58755:98755,8
340,AUNA01000001.1::277472:325791,8
341,AUMZ01000001.1::849624:889624,8
342,AP018316.1::4712227:4752227,8
343,AP018307.1::2481032:2521032,8
344,AP018248.1::8334534:8374534,8
345,AP018233.1::6010072:6050072,8
346,AP018216.1::6227887:6272339,8
347,AP018207.1::626140:722542,8
348,AP018184.1::4470693:4510693,8
349,AP018172.1::724885:765468,8
350,AP018166.1::3057553:3097553,8
351,AP017367.1::5282503:5334718,8
352,AAVW01000066.1::0:30292,8
